name,po_names,district_name,state_name,id
685511,"Kanchiyar SO, Kozhimala BO, Nariampara BO, Thoppipala BO, Thovarayar BO",IDUKKI,KERALA,685511
685512,"Anakkara SO Idukki, Chellarcoil BO",IDUKKI,KERALA,685512
685514,"Bethel BO, Chempakapara BO, Erattayar North BO, Erattayar SO, Ettithope BO, Idinjamala BO, Kochuthovala BO, Melekuppachampady BO, Santhigram BO, Uppukandam BO, Valiyathovala BO",IDUKKI,KERALA,685514
685515,"Anniyartholu BO, Calvari Mount BO, Kadamakuzhy BO, Kamakshy BO, Kattappana South SO, Mulakaramedu BO, Nellipara BO, Puliyanmala BO, Vazhavara BO, Vellayamkudy BO",IDUKKI,KERALA,685515
685531,"Glenmary BO, Karadikuzhy BO, Kuttikanam BO, Lakshmi Coil BO, Pallikunnu BO, Pambanar BO, Peermade SO",IDUKKI,KERALA,685531
685532,"Kanayankavayal BO, Meloram BO, Murinjapuzha BO, Paloorkavu BO, Paloorkavu Central BO, Peruvanthanam SO",IDUKKI,KERALA,685532
685533,"Arnakal BO, Chenkara BO, Chottupara Periyar BO, Dymock BO, Gavi BO, Gramby BO, Keerikara BO, Moongalar BO, Mount BO, Pampa Dam BO, Thengakal BO, Vallakadavu Periyar BO, Vandiperiyar SO, Wallardie BO",IDUKKI,KERALA,685533
685535,"Anavilasam BO, Sasthanoda BO, Vellaramkunnu BO, Viswanathapuram SO",IDUKKI,KERALA,685535
685551,"Cumbumbettu BO, Kochara BO, Kuzhithozhu BO, Mali BO, Nettithozhu BO, Pampupara BO, Puttady BO, Rajakandam BO, Vandanmettu SO",IDUKKI,KERALA,685551
685552,"Balagram BO, Chottupara BO, Combayar BO, Kallar SO, Karunapuram BO, Koottar BO, Pushpakandam BO, Ramakkal Mettu BO, Sanniasioda BO",IDUKKI,KERALA,685552
685553,"Chembalam BO, Ezhukunvayal BO, Kailasanadu BO, Manjappara BO, Mavady BO, Nedumkandam SO, Pachady BO, Pampadumpara BO",IDUKKI,KERALA,685553
685554,"Chathurangapara BO, Chemmannar BO, Udumbanchola SO",IDUKKI,KERALA,685554
685561,"Adimali SO, Anaviratty BO, Koompanpara BO, Korangatti BO, Machiplavu BO, Mannamkandam BO, Padicap BO, Valara BO",IDUKKI,KERALA,685561
685562,"Kallarkutty SO, Mukkudam BO, Panamkutty BO, South Kathipara BO",IDUKKI,KERALA,685562
685563,"Konnathady BO, Ponmudi BO, Selliampara BO, Vellathooval SO",IDUKKI,KERALA,685563
685565,"Anakulam BO, Bisonvalley BO, Chithirapuram SO, Ellakallu BO, Josegiri BO, Kunchithanni BO, Mankulam BO, Meencut BO, Pallivasal BO, Pottenkad BO, Sengulam BO, Thokkupara BO, Vattiar BO",IDUKKI,KERALA,685565
685566,"C Kuthumkal BO, Mammattikanam BO, Mukkudil BO, N R City BO, Rajakad SO",IDUKKI,KERALA,685566
685571,"Mullarikudy BO, Muniyara BO, Panickankudy BO, Parathode SO Idukki",IDUKKI,KERALA,685571
685581,"Cheppukulam BO, Karimannoor SO, Koduveli BO, Mulappuram BO, Neyyassery BO, Pannoor BO, Thattakuzha BO, Thommankuthu BO",IDUKKI,KERALA,685581
685582,"Kodikulam SO, Parapuzha BO, Vandamattom BO, West Kodikulam BO",IDUKKI,KERALA,685582
685583,"Kuninji BO, Purapuzha BO, Vazhithala SO",IDUKKI,KERALA,685583
685584,"Thodupuzha HO, Thodupuzha West SO",IDUKKI,KERALA,685584
685585,"Anchiri BO, Thekkumbhagam BO, Thodupuzha East SO",IDUKKI,KERALA,685585
685586,"Karimkunnam SO, Ottalloor BO, Thattarathatta BO, Vadakkummury BO",IDUKKI,KERALA,685586
685587,"Ellumpuram BO, Mrala BO, Muttom EK SO, Thudanganad BO",IDUKKI,KERALA,685587
685588,"Alakode BO, Chilavu BO, Devarupara BO, Edavetty BO, Elamdesom BO, Kalayanthani SO, Koovakandam BO, Pannimattom BO, Velliyamattom BO",IDUKKI,KERALA,685588
685589,"Edadidukki BO, Ilappally BO, Kannickal BO, Moolamattom East BO, Moolamattom SO, Pathippally BO",IDUKKI,KERALA,685589
685590,"Adoormala BO, Kanjar BO, Koovappallykudayathur BO, Kudayathur SO",IDUKKI,KERALA,685590
685591,Arakulam SO,IDUKKI,KERALA,685591
685595,"Amayapra BO, Cheenikuzhi BO, Malayinchi BO, Moolakad BO, Peringassery BO, Udumbannur SO",IDUKKI,KERALA,685595
685601,"Karippalangad BO, Kulamavu SO",IDUKKI,KERALA,685601
685602,"Idukki Colony SO, Manipara BO, Maniyaramkudy BO, Mariyapuram BO, Mulakuvally BO, Narakakanam BO, Nayarupara BO, Thadiampadu BO, Vimalagiri BO",IDUKKI,KERALA,685602
685603,Idukki Painavu SO,IDUKKI,KERALA,685603
685604,"Konnackamali BO, Mankuva BO, Murickassery SO, Padamugham BO, Perinchankutty BO, Rajamudi BO, Rajapuram BO, Upputhode BO",IDUKKI,KERALA,685604
685605,"Ezhallur BO, Ezhumuttom BO, Muthalakodam SO, Perumpillichira BO",IDUKKI,KERALA,685605
685606,"Alpara BO, Chelachuvadu BO, Kanjikuzhi  Idukki SO, Keerithode BO, Pazhayarikandam BO, Thattekanni BO, Venmony BO",IDUKKI,KERALA,685606
685607,"Kaliyar BO, Mullaringadu BO, Mundanmudy BO, Pulickathotty BO, Vannapuram SO",IDUKKI,KERALA,685607
685608,"Arikuzha BO, Kaloor East BO, Kolani BO, Kumaramangalam BO, Mailacombu BO, Manakkad BO, Nediyasala BO, Thodupuzha puthuperiyaram BO, Vengallur SO",IDUKKI,KERALA,685608
685609,"Marigiri BO, Pandipara BO, Perumthotty BO, Prakash BO, Thankamany SO, Thopramkduy BO",IDUKKI,KERALA,685609
685612,"Edamalakudi BO, Gudarle BO, LETCHMI ESTATE BO, Munnar Colony BO, Munnar SO, Pallivasal Estate BO, Pothamedu BO",IDUKKI,KERALA,685612
685613,"Anayirankal BO, Devikulam SO, Panniar Estate BO",IDUKKI,KERALA,685613
685614,"Chattamannar BO, Talliar SO",IDUKKI,KERALA,685614
685615,"Ellapatti SO, Kottakomboor BO, Koviloor BO, Sethuparvathipuram BO",IDUKKI,KERALA,685615
685616,"Mattupatty ISP BO, Mattuppatti SO",IDUKKI,KERALA,685616
685618,"Chinnakanal BO, Sinkukandam BO, Surianalle SO",IDUKKI,KERALA,685618
685619,"Aruvilanchal BO, Khajanapara BO, Kulaparachal BO, Pethotty BO, Poopara BO, Puthady BO, Rajakumari BO, Rajakumari South BO, Santhanpara SO, Senapathy BO, Vattappara UBC BO",IDUKKI,KERALA,685619
685620,"Kanthallur BO, Maraiyur SO, Michaelgiri BO, Pius Nagar BO, Sahayagiri BO",IDUKKI,KERALA,685620
686001,"Kottayam HO, Kottayam North SO, Thirunakkara SO",KOTTAYAM,KERALA,686001
686002,Kottayam Collectorate SO,KOTTAYAM,KERALA,686002
686003,"Kottayam West SO, Veloor BO",KOTTAYAM,KERALA,686003
686004,"Devalokam BO, Kollad BO, Muttambalam SO, Parampuzha BO",KOTTAYAM,KERALA,686004
686005,"Kummanam BO, Thazhathangady SO",KOTTAYAM,KERALA,686005
686006,Nattassery S H Mount SO,KOTTAYAM,KERALA,686006
686007,Pallom SO,KOTTAYAM,KERALA,686007
686008,"Arpookara BO, Arpookara East BO, Gandhi Nagar SO Kottayam, Villoonni BO",KOTTAYAM,KERALA,686008
686009,Rubber Board SO,KOTTAYAM,KERALA,686009
686010,Vadavathoor SO,KOTTAYAM,KERALA,686010
686011,"Eravinalloor BO, Payyappady BO, Puthupalli SO, Thrikothamangalam BO",KOTTAYAM,KERALA,686011
686012,"Moolavattom BO, Pakkil SO, Poovanthuruthu GDSBO",KOTTAYAM,KERALA,686012
686013,"Kottayam South BO, Mariappally BO, Nattakom SO",KOTTAYAM,KERALA,686013
686014,"Olessa SO, Parippu BO",KOTTAYAM,KERALA,686014
686015,"Aymanam SO, Pulikkuttissery BO",KOTTAYAM,KERALA,686015
686016,"Kumaranalloor SO, Perumbaikkad BO",KOTTAYAM,KERALA,686016
686017,"Kudamaloor SO, Mariathuruthu BO",KOTTAYAM,KERALA,686017
686018,Manganam SO,KOTTAYAM,KERALA,686018
686019,"Amayannur BO, Malam BO, Manarcaudu SO, Thiruvanchoor BO",KOTTAYAM,KERALA,686019
686020,"Kanjiram BO, Kiliroor North SO, Thiruvarppu BO",KOTTAYAM,KERALA,686020
686021,Pariyaram SO Kottayam,KOTTAYAM,KERALA,686021
686022,Chengalam South SO,KOTTAYAM,KERALA,686022
686041,Malloossery SO,KOTTAYAM,KERALA,686041
686101,"Changanacherry College SO, Changanacherry HO, Changanacherry Market SO",KOTTAYAM,KERALA,686101
686102,"Fathimapuram BO, Kidangara BO, Kunnamkary BO, Panachikavu BO, Perunna SO",ALAPPUZHA,KERALA,686102
686103,"Kumarankary BO, Ruby Nagar BO, Vazhappally West SO",ALAPPUZHA,KERALA,686103
686104,"Kurisummoodu SO, Veroor BO",KOTTAYAM,KERALA,686104
686105,"Kottamurickal BO, Thrickodithanam SO",KOTTAYAM,KERALA,686105
686106,"Changanacherry Industrialnagar SO, Cheeranchira BO",KOTTAYAM,KERALA,686106
686121,"Erattupetta SO, Nadackal BO",KOTTAYAM,KERALA,686121
686122,Aruvithura SO,KOTTAYAM,KERALA,686122
686123,Thidanad SO,KOTTAYAM,KERALA,686123
686141,Vaikom HO,KOTTAYAM,KERALA,686141
686143,"Akkarapadom BO, Udayanapuram SO",KOTTAYAM,KERALA,686143
686144,"Ambika Market BO, Kudavechoor SO, Vechoor BO",KOTTAYAM,KERALA,686144
686146,"Ayyarkulangara BO, Padinjarekkara SO, Vaikaprayar BO, Vaikom Thekkenada BO",KOTTAYAM,KERALA,686146
686501,"Areeparampu BO, Velloor SO",KOTTAYAM,KERALA,686501
686502,"Kooropada BO, Kothala BO, Lakkattoor BO, Pampady SO, Pangada BO, Pothenpuram BO, Suryanarayana Puram BO",KOTTAYAM,KERALA,686502
686503,"Anikad East BO, Anikad SO, Anikad West BO, Aruvikuzhy BO, Elampally BO, Kalloorkulam BO, Manalunkal BO, Moozhoor BO",KOTTAYAM,KERALA,686503
686504,"Vazhoor East BO, Vazhoor SO",KOTTAYAM,KERALA,686504
686505,Theerthapadapuram SO,KOTTAYAM,KERALA,686505
686506,"Chennakunnu BO, Kanjirapally West BO, Mannarakayam BO, Nariyanani BO, Ponkunnam Court BO, Ponkunnam SO, Thampalakkad BO",KOTTAYAM,KERALA,686506
686507,Kanjirapally HO,KOTTAYAM,KERALA,686507
686508,"Anakkal BO, Chemmalamattom BO, Chettuthode BO, Kalaketty SO, Kappadu BO, Vanchimala BO",KOTTAYAM,KERALA,686508
686509,"Erumely SO, Kanakapalam BO, Kannimala BO, Kuruvammoozhy BO, Propose BO",KOTTAYAM,KERALA,686509
686510,"Chathenthara BO, Edakadathy BO, Kanamala BO, Mukkoottuthara SO, Muttappally BO, Pampavally North BO, Thulappally BO, Venkurinji BO",KOTTAYAM,KERALA,686510
686511,"Kunnam Vechoochira SO, Mannadisala BO",PATHANAMTHITTA,KERALA,686511
686512,"Chittadi BO, Edakkunnam BO, Inchiyani BO, Parathode SO Kottayam, Urakkanadu BO, Vengathanam BO",KOTTAYAM,KERALA,686512
686513,"Karinilam BO, Koruthode BO, Kuppakkayam BO, Madukka BO, Mundakayam East BO, Mundakayam SO, Punchavayal BO, Rajendraprasad Colony BO",KOTTAYAM,KERALA,686513
686514,"Elamkadu BO, Koottickal SO, Mukkulam BO, Mukkulam East BO, Parathanam BO, Thalumkal BO, Velanilam BO, Wembly BO, Yendayar BO",KOTTAYAM,KERALA,686514
686515,"Kanam BO, Pulickakavala SO",KOTTAYAM,KERALA,686515
686516,"Meenadom SO, Vattakunnu BO",KOTTAYAM,KERALA,686516
686517,Chakompathal SO,KOTTAYAM,KERALA,686517
686518,"Koovapally SO, Palampra BO, Panachepally BO, Vizhikithode BO",KOTTAYAM,KERALA,686518
686519,"Chirakadavu Centre BO, Kavumbhagom BO, Thekkethukavala SO",KOTTAYAM,KERALA,686519
686520,"Chenappady BO, Chirakadavu East BO, Chirakadavu SO, Pazhayidom BO",KOTTAYAM,KERALA,686520
686521,"Pampady South SO, Poothakuzhy BO",KOTTAYAM,KERALA,686521
686522,"Koorali SO, Panamattom BO",KOTTAYAM,KERALA,686522
686531,Chingavanam SO,KOTTAYAM,KERALA,686531
686532,"Kurichy BO, Pathamuttom BO, Sachivothamapuram SO",KOTTAYAM,KERALA,686532
686533,"Channanikadu BO, Kuzhimattom SO",KOTTAYAM,KERALA,686533
686534,"Eara North BO, Kainady BO, Neelamperoor SO",ALAPPUZHA,KERALA,686534
686535,"Ithithanam BO, Malakunnam BO, Thuruthy SO",KOTTAYAM,KERALA,686535
686536,"Kurumpanadom BO, Mammoodu BO, Perumpanachy SO",KOTTAYAM,KERALA,686536
686537,Pallickachirakavala SO,KOTTAYAM,KERALA,686537
686538,"Nalunnackal BO, Ponganthanam BO, Puthenchantha BO, Vakathanam SO, Vakathanam South BO",KOTTAYAM,KERALA,686538
686539,"Eravuchira BO, Thottackad West BO, Thottakadu SO, Umbidi BO",KOTTAYAM,KERALA,686539
686540,"Champakara BO, Chelacompu BO, Karukachal SO, Koothrappally BO",KOTTAYAM,KERALA,686540
686541,"Edayarickapuzha BO, Kadayanickad BO, Kangazha SO, Kulathoorprayar BO, Mundathanam BO, Thazhathuvadakara BO, Vellavoor BO",KOTTAYAM,KERALA,686541
686542,"Manthuruthy BO, Nedumanny BO, Nedumkunnam SO",KOTTAYAM,KERALA,686542
686543,"Cheruvally BO, Erathuvadakara BO, Manimala SO",KOTTAYAM,KERALA,686543
686544,"Alapra BO, Karikkattoor Centre BO, Karikkattoor SO, Mukkada BO, Ponthenpuzha BO, Poovatholy BO, Pulikkallu BO",KOTTAYAM,KERALA,686544
686545,"Nedungadappally SO, Santhipuram BO",KOTTAYAM,KERALA,686545
686546,"Amara BO, Madappally SO",KOTTAYAM,KERALA,686546
686547,"Chunkapara SO, Kottangal BO",PATHANAMTHITTA,KERALA,686547
686548,Nalukody SO,KOTTAYAM,KERALA,686548
686555,"Devagiri SO, Kanjirappara BO",KOTTAYAM,KERALA,686555
686560,Priyadarsini Hills SO,KOTTAYAM,KERALA,686560
686561,"Amalagiri BO, Mannanam SO",KOTTAYAM,KERALA,686561
686562,"Athirampuzha SO, Sreekantamangalam BO",KOTTAYAM,KERALA,686562
686563,"Cheepunkal BO, Kumarakom East BO, Kumarakom North BO, Kumarakom SO, Kumarakom South BO",KOTTAYAM,KERALA,686563
686564,"Arumanur BO, Ayarkunnam SO, Karimpani BO, Kongandoor BO, Mattakkara BO, Neerikkad BO, Paduva BO",KOTTAYAM,KERALA,686564
686571,"Kadaplamattom SO, Padinjattinkara BO",KOTTAYAM,KERALA,686571
686572,"Kattachira BO, Kidangoor SO, Kummannoor BO",KOTTAYAM,KERALA,686572
686573,"Kozhuvanal BO, Mevada BO, Mutholi BO, Puliyannoor SO, Thodanal BO",KOTTAYAM,KERALA,686573
686574,"Arunapuram SO, Chakkampuzha BO, Edanad BO, Kadappattoor BO, Kizhathadiyur BO, Mundankal BO, Nechipuzhoor BO, Ponadkarur BO, Vallichira BO, Velliappally BO",KOTTAYAM,KERALA,686574
686575,"Pala HO, Pala Market Junction SO, Pala Town SO",KOTTAYAM,KERALA,686575
686576,"Amanakara BO, Idiyanal BO, Kizhathiri BO, Koodapalam BO, Kurinji BO, Mediri BO, Ramapuram BO, Ramapuram Bazar SO",KOTTAYAM,KERALA,686576
686577,"Elikulam BO, Madukkakunnu BO, Mallikassery BO, Meenachil BO, Njandupara BO, Poovarani SO",KOTTAYAM,KERALA,686577
686578,"Ampara Nirappel BO, Bharananganam SO, Edappady BO, Idamattom BO, Kizhaparayar BO, Melampara BO, Poovathode BO",KOTTAYAM,KERALA,686578
686579,"Anjoottimangalam BO, Choondacherry BO, Kalathukadavu BO, Nariayanganam BO, Plassanal SO",KOTTAYAM,KERALA,686579
686580,"Adukkam BO, Teekoy SO, Thalanad BO, Velathusseri BO, Vellikulam BO",KOTTAYAM,KERALA,686580
686581,"Chennad BO, Poonjar SO",KOTTAYAM,KERALA,686581
686582,"Adivaram BO, Cholathadom BO, Kaipally BO, Kunnonni BO, Pathampuzha BO, Peringalam BO, Poonjar Thekkekara SO",KOTTAYAM,KERALA,686582
686583,"Kidangoor South SO, Punnathura BO",KOTTAYAM,KERALA,686583
686584,"Chempilavu BO, Cherpunkal SO, Kezhuvankulam BO",KOTTAYAM,KERALA,686584
686585,"Chengalam SO, Kanjiramattom BO",KOTTAYAM,KERALA,686585
686586,"Chovvur BO, Erumapramattom BO, Mechal BO, Moonnilavu SO",KOTTAYAM,KERALA,686586
686587,"Elakad BO, Kudalloor BO, Vattukulam BO, Vayala SO",KOTTAYAM,KERALA,686587
686601,"Moozhikulangara BO, Neendoor SO",KOTTAYAM,KERALA,686601
686602,"Kaipuzha SO, Onamthuruthu BO",KOTTAYAM,KERALA,686602
686603,"Chamakala BO, Kanjirathanam BO, Kuruppamthara BO, Manjoor SO, Manjoor South BO",KOTTAYAM,KERALA,686603
686604,"Arunoottimangalam BO, Kaduthuruthy SO, Poozhikole BO",KOTTAYAM,KERALA,686604
686605,"Brahmamangalam BO, Edavattom BO, Irumpayam BO, Karipadom BO, Keezhoor BO, Midayikunnu BO, Thalayolaparambu SO, Vadakara  Thalayolaparambu BO, Vadayar BO",KOTTAYAM,KERALA,686605
686606,"Chemmanathukara BO, Pallippurathussery BO, Thirumani Venkita Puram SO",KOTTAYAM,KERALA,686606
686607,"Kothavara BO, Thalayazham SO, Thottakom BO",KOTTAYAM,KERALA,686607
686608,"Chempu BO, Enadi BO, Kulasekharamangalam SO, Maravanthuruthu BO",KOTTAYAM,KERALA,686608
686609,Mevelloor SO,KOTTAYAM,KERALA,686609
686610,"Karikode BO, Mulakulam South BO, Peruva SO",KOTTAYAM,KERALA,686610
686611,"Kallara SO Kottayam, Kallara South BO, Memuri BO, Perumthuruth BO",KOTTAYAM,KERALA,686611
686612,"Kattampack BO, Marangoli BO, Njizhoor SO, Thiruvanpady BO, Vadakkenirappu BO",KOTTAYAM,KERALA,686612
686613,"Ayamkudy BO, Eravimangalam BO, Ezhumanthuruth BO, Kappumthala BO, Muttuchira SO",KOTTAYAM,KERALA,686613
686616,Newsprint Nagar SO,KOTTAYAM,KERALA,686616
686630,Thellakom SO,KOTTAYAM,KERALA,686630
686631,"Ettumanur Junction SO, Ettumanur SO, Kottakkapuram BO, Pattithanam BO, Punnathura West BO, Vettimukal BO",KOTTAYAM,KERALA,686631
686632,"Kanakari SO, Kothanallur BO, Kurumulloor BO",KOTTAYAM,KERALA,686632
686633,"Kalathoor BO, Kozha BO, Kuravilangadu SO, Mannackanad BO, Nazreth Hill BO, Pakalomattom BO, Vempally BO",KOTTAYAM,KERALA,686633
686634,"Kurichithanam BO, Ozhavur East BO, Ozhavur SO, Veliyannoor BO",KOTTAYAM,KERALA,686634
686635,"Kudakkachira BO, Marangattupally SO, Palakkattumala BO, Valavoor BO",KOTTAYAM,KERALA,686635
686636,"Kurianad BO, Monippally SO, Pious Mount BO, Puthuvely BO, Vakad BO",KOTTAYAM,KERALA,686636
686637,Peroor SO,KOTTAYAM,KERALA,686637
686651,"Alanad BO, Anthinad SO, Ezhacherry BO, Kayyoor BO, Kodumpidi BO, Kurumannu BO, Mattathipara BO, Neeloor BO, Payyappar BO, Pizhaku BO, Pravithanam BO, Ullanad BO",KOTTAYAM,KERALA,686651
686652,"Edamaruku BO, Kizhakkenmattom BO, Konipad BO, Mary Land BO, Melukavu BO, Melukavumattom SO",KOTTAYAM,KERALA,686652
686653,Kadanad Meenachil SO,KOTTAYAM,KERALA,686653
686661,Muvattupuzha HO,ERNAKULAM,KERALA,686661
686662,"Edayar BO, Kakkoor BO, Karamala BO, Karimpana BO, Kizhakompu BO, Koothattukulam SO, Marika BO, Oliyapuram BO, Palakuzha BO, Thirumarady BO",ERNAKULAM,KERALA,686662
686663,"Kizhmuri BO, Mamalassery BO, Ooramana BO, Ramamangalam SO",ERNAKULAM,KERALA,686663
686664,"Kakkad BO, Kalampoor BO, Manidu BO, Mulakulam BO, Nechoor BO, Pazhoor BO, Piravom SO",ERNAKULAM,KERALA,686664
686665,"Elanji SO, Mutholapuram BO, Perumbadavam BO",ERNAKULAM,KERALA,686665
686666,Kothamangalam College SO,ERNAKULAM,KERALA,686666
686667,"Anchelpetty BO, Mannathur BO, North Piramadom BO, Onakkoor BO, Pampakuda SO, Periapuram BO",ERNAKULAM,KERALA,686667
686668,"Ayavana BO, Kalloorkkad SO, Kaloor BO, Kavakkad BO, Nagapuzha BO, Thazhvankunnam BO",ERNAKULAM,KERALA,686668
686669,"Mazhuvannoor BO, Mazhuvannoor South BO, Mudavoor SO, Nellad BO",ERNAKULAM,KERALA,686669
686670,"Avoly BO, Kadalikkad BO, Madakkathanam BO, Mullapuzhachal BO, Vadakodevazhakulam BO, Vazhakulam SO",ERNAKULAM,KERALA,686670
686671,"Chathamattam BO, Kadavoor BO, Koovalloor BO, Paingattoor BO, Pallarimangalam BO, Pothanicaud SO, Pulinthanam BO",ERNAKULAM,KERALA,686671
686672,"Arakuzha SO, Meenkunnam BO, Memadangu BO, Pandappily BO",ERNAKULAM,KERALA,686672
686673,"Enanalloor BO, Manary BO, Marady East BO, Mulavoor BO, Muvattupuzha Bazar BO, Muvattupuzha Market SO, Nirmala BO, Perumballoor BO, Pezhakkappilly BO, Puthupadi BO, Randar BO, Thekkenmarady BO, Vazhappilly East BO",ERNAKULAM,KERALA,686673
686681,"Bhoothathankettu BO, Chelad Junction SO, Idamalayar BO, Inchathotty BO, Keerampara BO, Koovappara BO, Kuttampuzha BO, Malipara BO, Mamalakandom BO, Njayapalli BO, Pooyamkutty BO, Thattekkad BO, Urulanthanni BO, Vadattupara BO, Vettampara BO",ERNAKULAM,KERALA,686681
686691,"Cheruvattoor BO, Iramalloor BO, Karukadom BO, Kothamangalam Bazar BO, Kothamangalam SO Ernakulam, Kozhipilly BO, Kuthukuzhy BO, Nadukani BO, Nellikuzhy BO, Varapetty BO",ERNAKULAM,KERALA,686691
686692,"Airoopadam BO, Kottappady BO, Panipra BO, Pindimana BO, Plamudi BO, Thrikkariyoor SO",ERNAKULAM,KERALA,686692
686693,"Manikinar BO, Neendapara BO, Nellimattam SO, Neriamangalam BO, Oonnukal BO, Pareekanni BO, PerumannoorKGM BO, Thalakode BO",ERNAKULAM,KERALA,686693
688001,"Alappuzha Collectorate SO, Alappuzha HO",ALAPPUZHA,KERALA,688001
688002,"Thiruvampady Junction SO, Vattayal Ward BO",ALAPPUZHA,KERALA,688002
688003,"Sanathanapuram SO, Vadackal BO",ALAPPUZHA,KERALA,688003
688004,Punnapra SO,ALAPPUZHA,KERALA,688004
688005,"Alappuzha Medical College SO, Kakkazhom BO, Kanjipadom BO, Vysombhagom BO",ALAPPUZHA,KERALA,688005
688006,"Avalukkunnu SO, Komalapuram BO, Kottankulangara BO, Vembanad Kayal BO",ALAPPUZHA,KERALA,688006
688007,"Alappuzha North SO, Kanjiramchira BO, Kommady Ward BO",ALAPPUZHA,KERALA,688007
688008,Thumpoly SO,ALAPPUZHA,KERALA,688008
688009,"Pandarakulam BO, Pazhaveedu SO",ALAPPUZHA,KERALA,688009
688011,"Alappuzha District Hospital SO, Alappuzha Iron Bridge SO, Alappuzha Mullackal SO, Chungom BO, Kuppappuram BO",ALAPPUZHA,KERALA,688011
688013,"Thathampally SO, Thondankulangara SO",ALAPPUZHA,KERALA,688013
688014,Punnapra North SO,ALAPPUZHA,KERALA,688014
688501,"Chennamkary BO, Kainakary East BO, Kainakary SO, Kuttamangalam BO, Thottuvathala BO",ALAPPUZHA,KERALA,688501
688502,"Chathurthiakary BO, Moncombu SO",ALAPPUZHA,KERALA,688502
688503,"Moncombu Thekkekara SO, Nedumudy BO, Ponga BO",ALAPPUZHA,KERALA,688503
688504,"Kannady BO, Kannady West BO, Kayalpuram BO, Pulincunnu SO, Punnakunnathussery BO, Punnakunnathussery South BO",ALAPPUZHA,KERALA,688504
688505,"Champakulam East BO, Champakulam SO, Chempumpuram BO, Pullangadi BO",ALAPPUZHA,KERALA,688505
688506,"Chennamkary East BO, Cherukara Kuttanad BO, Kavalam North BO, Kavalam SO, Narakathara BO",ALAPPUZHA,KERALA,688506
688521,Pathirappally SO,ALAPPUZHA,KERALA,688521
688522,"Kalavoor SO, Kattor Kalavoor BO, Pollethai BO",ALAPPUZHA,KERALA,688522
688523,"Mararikulam North BO, Sethulekshmipuram SO",ALAPPUZHA,KERALA,688523
688524,"Cherthala Cutcherry SO, Cherthala HO, Kalavamkodam B O",ALAPPUZHA,KERALA,688524
688525,Muhamma SO,ALAPPUZHA,KERALA,688525
688526,"Manappuram BO, Naduvathunagar BO, Olavaipu BO, Panavally BO, Poochackal SO, Trichattukulam BO",ALAPPUZHA,KERALA,688526
688527,"Kannankara BO, Karikkad BO, Kokkothamangalam BO, Muttathiparambu BO, Thanneermukkom SO",ALAPPUZHA,KERALA,688527
688528,Thycattussery SO,ALAPPUZHA,KERALA,688528
688529,"Kadakkarapally SO, Vettackal BO",ALAPPUZHA,KERALA,688529
688530,"Arthingal SO, Chethy BO, Thaickal BO",ALAPPUZHA,KERALA,688530
688531,"Andhakaranazhy BO, Pattanacaud SO",ALAPPUZHA,KERALA,688531
688532,"Thuravoor SO, Thuravoor South BO, Valamangalam BO",ALAPPUZHA,KERALA,688532
688533,Kuthiathode SO,ALAPPUZHA,KERALA,688533
688534,Aroor SO,ALAPPUZHA,KERALA,688534
688535,"Arookutty SO, Vaduthala Jetty BO",ALAPPUZHA,KERALA,688535
688536,Vayalar SO,ALAPPUZHA,KERALA,688536
688537,"Chandiroor BO, Eramallur SO, Ezhupunna BO, Ezhupunna South BO",ALAPPUZHA,KERALA,688537
688538,"Aryad North BO, Mannancherry SO, Ponnad BO",ALAPPUZHA,KERALA,688538
688539,"Cherthala South BO, Kuruppankulangara BO, Maruthorvattom BO, Mayithara Market SO, Varanad BO",ALAPPUZHA,KERALA,688539
688540,"Pallithode BO, Parayakad BO, Thirumalabhagom SO",ALAPPUZHA,KERALA,688540
688541,"Kochuramapuram BO, Pallippuram SO, Thirunallur BO",ALAPPUZHA,KERALA,688541
688555,Varanam SO,ALAPPUZHA,KERALA,688555
688561,"Ambalapuzha East  B O, Ambalapuzha SO, Illichira BO, Karumady BO, Purakad BO",ALAPPUZHA,KERALA,688561
688562,"Chirayakom BO, Kelamangalam BO, Kunnumma Thakazhy BO, Thakazhy SO",ALAPPUZHA,KERALA,688562
688563,THOTTAPPALLY,ALAPPUZHA,KERALA,688563
688570,Perumbalam SO,ALAPPUZHA,KERALA,688570
688582,"Kanichukulangara BO, Sreenarayanapuram SO",ALAPPUZHA,KERALA,688582
689101,"Tiruvalla HO, Tiruvalla Market Jn SO",PATHANAMTHITTA,KERALA,689101
689102,"Kallumkal BO, Kavumbhagom SO, Venpala BO",PATHANAMTHITTA,KERALA,689102
689103,"Chumathra BO, Kuttapuzha SO",PATHANAMTHITTA,KERALA,689103
689104,"Valanjavattom East BO, Valanjavattom SO",PATHANAMTHITTA,KERALA,689104
689105,"Kattode BO, Manjady Jn SO, Pushpagiri Tiruvalla BO",PATHANAMTHITTA,KERALA,689105
689106,"Kuttur SO Pathanamthitta, Thengeli BO",PATHANAMTHITTA,KERALA,689106
689107,"Muthoor SO, Perumthuruthy BO",PATHANAMTHITTA,KERALA,689107
689108,"Karakkal BO, Peringara SO",PATHANAMTHITTA,KERALA,689108
689109,"Eramallikkara BO, Tiruvanvandur SO",ALAPPUZHA,KERALA,689109
689110,"Nedumpuram BO, Podiyadi SO",PATHANAMTHITTA,KERALA,689110
